l1i_size,l1d_size,l1_assoc,l2_size,l2_assoc,line_size,$_cost,misc_cost,total_cost,cpi,CPIvsCOST_weighted
16.0,16.0,8.0,64.0,2.0,512.0,352.5,0.384,352.884,1.012219064,71.3097752512
32.0,4.0,2.0,512.0,8.0,16.0,810.0,45.056000000000004,855.056,1.0364866,162.82918928
16.0,64.0,2.0,128.0,8.0,128.0,778.0,10.496,788.496,1.004634688,156.40370775040003
4.0,2.0,2.0,8.0,2.0,128.0,64.5,0.8320000000000001,65.332,1.23408752,13.887270016
128.0,8.0,4.0,1024.0,1.0,32.0,2128.25,34.816,2163.066,1.01080656,426.45864524800004
8.0,1.0,4.0,128.0,1.0,32.0,216.25,2.3040000000000003,218.554,1.153345944,44.1726767552
16.0,16.0,4.0,64.0,2.0,16.0,336.5,20.48,356.98,1.219596584,68.2756772672
16.0,64.0,8.0,512.0,2.0,128.0,1184.5,6.656000000000001,1191.156,1.002158056,237.70172644480002
16.0,64.0,2.0,512.0,2.0,512.0,1160.5,3.584,1164.084,1.001218032,232.90097442560003
16.0,16.0,2.0,512.0,2.0,16.0,776.5,65.536,842.0360000000001,1.020432848,156.11634627840002
128.0,1.0,4.0,1024.0,4.0,32.0,2073.0,49.408,2122.408,1.06675964,415.453407712
16.0,16.0,2.0,128.0,8.0,128.0,394.0,4.352,398.352,1.016320992,79.61305679360001
16.0,16.0,2.0,64.0,4.0,16.0,329.0,34.816,363.81600000000003,1.222896848,66.7783174784
16.0,16.0,2.0,64.0,8.0,512.0,330.0,1.056,331.056,1.020873168,66.8166985344
2.0,2.0,8.0,8.0,2.0,128.0,72.5,0.192,72.692,1.21302136,15.470417088
8.0,1.0,1.0,128.0,1.0,64.0,204.25,0.0,204.25,1.398707712,41.9689661696
1.0,1.0,4.0,1024.0,4.0,64.0,1057.0,8.448,1065.448,1.367102416,212.4936819328
8.0,8.0,4.0,16.0,4.0,32.0,161.0,4.352,165.352,1.183640544,33.1469124352
16.0,64.0,2.0,128.0,2.0,128.0,776.5,11.264,787.764,1.008218736,156.10657498880002
8.0,1.0,1.0,16.0,4.0,64.0,93.0,0.128,93.128,1.409436192,19.727548953600003
2.0,4.0,2.0,8.0,8.0,128.0,66.0,0.784,66.784,1.143273496,14.1146187968
8.0,8.0,1.0,1024.0,4.0,32.0,1157.0,16.384,1173.384,1.032929328,232.2263434624
1.0,128.0,4.0,1024.0,1.0,32.0,2072.25,33.024,2105.274,1.4790522720000001,415.63324181760004
8.0,1.0,4.0,1024.0,1.0,32.0,1112.25,2.3040000000000003,1114.554,1.067529944,223.30402395520002
8.0,128.0,1.0,1024.0,4.0,32.0,2117.0,16.384,2133.384,1.007460848,424.20596867840004
4.0,2.0,8.0,8.0,2.0,128.0,88.5,0.256,88.756,1.127659832,18.6021278656
16.0,16.0,2.0,128.0,2.0,16.0,392.5,40.96,433.46,1.087141488,79.3697131904
128.0,1.0,4.0,1024.0,1.0,32.0,2072.25,33.024,2105.274,1.06676508,415.30341206400004
1.0,8.0,4.0,16.0,4.0,64.0,105.0,1.2800000000000002,106.28,1.373867672,22.0990941376
128.0,128.0,4.0,1024.0,1.0,32.0,3088.25,65.536,3153.786,1.003807064,618.4530456512001
1.0,128.0,4.0,1024.0,4.0,32.0,2073.0,49.408,2122.408,1.479030352,415.78322428160004
128.0,1.0,1.0,1024.0,1.0,32.0,2060.25,0.0,2060.25,1.252278552,413.0518228416
4.0,2.0,8.0,512.0,2.0,128.0,592.5,4.288,596.788,1.030369304,119.3242954432
2.0,32.0,8.0,512.0,2.0,128.0,816.5,5.184,821.684,1.02859804,164.12287843200002
8.0,8.0,1.0,128.0,4.0,32.0,261.0,2.048,263.048,1.077456528,53.061965222400005
2.0,2.0,2.0,8.0,2.0,16.0,48.5,4.6080000000000005,53.108000000000004,1.672745296,11.038196236800001
1.0,128.0,1.0,1024.0,1.0,32.0,2060.25,0.0,2060.25,1.270295192,413.0662361536
32.0,2.0,2.0,512.0,2.0,128.0,792.5,8.448,800.948,1.118943288,159.3951546304
1.0,1.0,4.0,1024.0,1.0,64.0,1056.25,0.256,1056.506,1.3671220960000001,212.3436976768
64.0,64.0,8.0,512.0,8.0,128.0,1570.0,5.12,1575.12,1.002107464,314.8016859712
64.0,64.0,2.0,512.0,2.0,128.0,1544.5,20.48,1564.98,1.00212652,309.70170121600006
64.0,16.0,2.0,128.0,8.0,128.0,778.0,10.496,788.496,1.015434632,156.4123477056
1.0,1.0,8.0,2.0,16.0,128.0,54.0,0.066,54.066,6.23975255204949,15.791802041639592
64.0,16.0,8.0,512.0,8.0,128.0,1186.0,3.584,1189.584,1.002627552,238.0021020416
2.0,4.0,8.0,8.0,2.0,16.0,88.5,2.048,90.548,1.637279784,19.009823827199998
4.0,2.0,2.0,512.0,2.0,128.0,568.5,4.864,573.364,1.119685624,114.5957484992
64.0,64.0,2.0,512.0,8.0,128.0,1546.0,17.408,1563.408,1.002027792,310.0016222336001
8.0,1.0,1.0,1024.0,4.0,64.0,1101.0,8.192,1109.192,1.320370912,221.25629672960002
16.0,16.0,4.0,512.0,8.0,16.0,786.0,24.576,810.576,1.019601064,158.01568085120002
1.0,1.0,4.0,128.0,1.0,64.0,160.25,0.256,160.506,1.442440816,33.203952652800005
8.0,8.0,4.0,1024.0,1.0,32.0,1168.25,4.096,1172.346,1.011571104,234.4592568832
2.0,32.0,2.0,512.0,8.0,16.0,794.0,43.008,837.008,1.164445952,159.73155676160002
8.0,8.0,4.0,128.0,4.0,32.0,273.0,6.144,279.144,1.054796384,55.443837107200004
16.0,16.0,1.0,128.0,1.0,16.0,388.25,0.0,388.25,1.154748808,78.57379904640001
16.0,16.0,8.0,128.0,8.0,512.0,418.0,0.32,418.32,1.006029232,84.40482338560001
8.0,1.0,1.0,1024.0,1.0,32.0,1100.25,0.0,1100.25,1.253043864,221.0524350912
32.0,32.0,2.0,512.0,2.0,128.0,1032.5,12.288,1044.788,1.003089432,207.3024715456
32.0,32.0,8.0,512.0,8.0,16.0,1058.0,24.576,1082.576,1.01868184,212.41494547200003
1.0,128.0,4.0,1024.0,1.0,64.0,2072.25,16.512,2088.762,1.27213496,415.46770796800007
1.0,8.0,4.0,128.0,1.0,64.0,216.25,1.1520000000000001,217.402,1.317993912,44.3043951296
16.0,16.0,4.0,128.0,2.0,16.0,400.5,24.576,425.076,1.082630504,80.9661044032
128.0,128.0,4.0,1024.0,4.0,32.0,3089.0,81.92,3170.92,1.003806904,618.6030455232001
2.0,4.0,2.0,8.0,8.0,16.0,66.0,6.272,72.272,1.596351128,14.477080902400001
2.0,2.0,2.0,512.0,2.0,128.0,552.5,4.6080000000000005,557.108,1.138962992,111.4111703936
4.0,4.0,2.0,512.0,2.0,16.0,584.5,40.96,625.46,1.038775528,117.73102042240001
4.0,4.0,2.0,512.0,8.0,16.0,586.0,16.384,602.384,1.038546728,118.03083738240001
4.0,2.0,2.0,512.0,8.0,16.0,570.0,14.336,584.336,1.056801376,114.8454411008
1.0,8.0,1.0,16.0,4.0,32.0,93.0,0.256,93.256,1.488318072,19.790654457600002
16.0,16.0,1.0,128.0,2.0,16.0,388.5,8.192,396.692,1.102330408,78.58186432640001
16.0,16.0,4.0,256.0,8.0,16.0,530.0,20.48,550.48,1.019637224,106.8157097792
4.0,32.0,8.0,512.0,8.0,128.0,834.0,2.176,836.176,1.002993944,167.6023951552
1.0,8.0,4.0,1024.0,1.0,32.0,1112.25,2.3040000000000003,1114.554,1.486048728,223.63883898240002
1.0,8.0,4.0,1024.0,1.0,64.0,1112.25,1.1520000000000001,1113.402,1.275895032,223.4707160256
16.0,16.0,1.0,128.0,8.0,16.0,390.0,2.048,392.048,1.081155848,78.8649246784
8.0,1.0,1.0,1024.0,1.0,64.0,1100.25,0.0,1100.25,1.320387232,221.10630978560002
2.0,4.0,8.0,8.0,8.0,128.0,90.0,0.20800000000000002,90.208,1.096271976,18.8770175808
32.0,2.0,8.0,512.0,2.0,16.0,816.5,41.472,857.972,1.02792416,164.122339328
1.0,1.0,1.0,16.0,1.0,32.0,36.25,0.0,36.25,2.036671648,8.879337318400001
16.0,16.0,1.0,1024.0,4.0,16.0,1285.0,32.768,1317.768,1.029846888,257.8238775104
2.0,4.0,8.0,512.0,8.0,16.0,594.0,9.728,603.728,1.215388904,119.77231112320001
1.0,1.0,4.0,4.0,4.0,32.0,37.0,0.5760000000000001,37.576,2.5657918879999997,9.4526335104
16.0,16.0,2.0,1024.0,2.0,16.0,1288.5,98.304,1386.804,1.020043088,258.5160344704
1.0,8.0,4.0,128.0,4.0,64.0,217.0,2.176,219.176,1.302136472,44.4417091776
32.0,32.0,2.0,512.0,8.0,16.0,1034.0,73.72800000000001,1107.728,1.018534384,207.6148275072
16.0,16.0,1.0,64.0,4.0,16.0,325.0,2.048,327.048,1.2337694479999999,65.9870155584
128.0,128.0,1.0,1024.0,1.0,32.0,3076.25,0.0,3076.25,1.006701936,616.0553615488
16.0,16.0,4.0,128.0,8.0,16.0,402.0,18.432000000000002,420.432,1.069229544,81.2553836352
4.0,4.0,2.0,8.0,8.0,128.0,82.0,1.04,83.04,1.112707456,17.290165964800003
128.0,1.0,1.0,1024.0,4.0,32.0,2061.0,16.384,2077.384,1.252263192,413.20181055360007
16.0,64.0,2.0,128.0,2.0,512.0,776.5,2.816,779.316,1.004732624,156.10378609920002
16.0,64.0,8.0,512.0,8.0,128.0,1186.0,3.584,1189.584,1.002135336,238.00170826880003
16.0,64.0,2.0,512.0,2.0,128.0,1160.5,14.336,1174.836,1.002307224,232.90184577920002
1.0,1.0,1.0,4.0,4.0,64.0,25.0,0.032,25.032,2.643943008,7.1151544064
4.0,4.0,2.0,512.0,8.0,128.0,586.0,2.048,588.048,1.05323216,118.042585728
16.0,16.0,2.0,64.0,8.0,128.0,330.0,4.224,334.224,1.037045368,66.8296362944
64.0,64.0,2.0,128.0,8.0,128.0,1162.0,16.64,1178.64,1.004187064,233.2033496512
1.0,1.0,4.0,16.0,1.0,32.0,48.25,0.512,48.762,1.968005488,11.2244043904
1.0,8.0,1.0,16.0,4.0,64.0,93.0,0.128,93.128,1.286172544,19.6289380352
16.0,16.0,2.0,512.0,1.0,16.0,776.25,32.768,809.018,1.022799568,156.0682396544
8.0,128.0,4.0,1024.0,1.0,32.0,2128.25,34.816,2163.066,1.004562488,426.45364999040004
1.0,1.0,4.0,128.0,4.0,32.0,161.0,2.56,163.56,1.591511728,33.4732093824
8.0,8.0,1.0,16.0,4.0,32.0,149.0,0.256,149.256,1.213009488,30.7704075904
128.0,8.0,1.0,1024.0,4.0,32.0,2117.0,16.384,2133.384,1.032169136,424.22573530880004
4.0,4.0,8.0,512.0,8.0,128.0,610.0,1.28,611.28,1.006828112,122.8054624896
16.0,16.0,1.0,64.0,2.0,16.0,324.5,4.096,328.596,1.241086568,65.89286925440001
1.0,1.0,1.0,128.0,4.0,64.0,149.0,1.024,150.024,1.493269248,30.9946153984
32.0,32.0,8.0,512.0,2.0,16.0,1056.5,49.152,1105.652,1.01868344,212.114946752
1.0,1.0,4.0,128.0,4.0,64.0,161.0,1.28,162.28,1.394033456,33.3152267648
4.0,2.0,8.0,512.0,8.0,16.0,594.0,9.728,603.728,1.029906344,119.6239250752
2.0,4.0,8.0,512.0,8.0,128.0,594.0,1.216,595.216,1.032196832,119.62575746560002
16.0,16.0,2.0,128.0,4.0,16.0,393.0,36.864000000000004,429.86400000000003,1.068567888,79.45485431040001
1.0,1.0,4.0,1024.0,4.0,32.0,1057.0,16.896,1073.896,1.5419830879999998,212.63358647040002
8.0,1.0,4.0,1024.0,4.0,32.0,1113.0,18.688000000000002,1131.688,1.067506904,223.4540055232
4.0,2.0,8.0,8.0,8.0,16.0,90.0,1.6640000000000001,91.664,1.412341544,19.1298732352
32.0,2.0,2.0,512.0,2.0,16.0,792.5,67.584,860.0840000000001,1.054747488,159.3437979904
16.0,16.0,8.0,64.0,2.0,128.0,352.5,1.536,354.036,1.030338104,71.3242704832
32.0,32.0,2.0,512.0,2.0,16.0,1032.5,98.304,1130.804,1.018537424,207.3148299392
16.0,64.0,2.0,512.0,8.0,512.0,1162.0,2.816,1164.816,1.0013141193473498,233.2010512954779
1.0,128.0,1.0,1024.0,4.0,32.0,2061.0,16.384,2077.384,1.270283672,413.2162269376
4.0,2.0,2.0,8.0,8.0,16.0,66.0,6.272,72.272,1.438738016,14.350990412800002
16.0,16.0,2.0,512.0,8.0,512.0,778.0,1.28,779.28,1.009435384,156.40754830720002
2.0,2.0,2.0,512.0,8.0,128.0,554.0,1.536,555.536,1.138744088,111.7109952704
16.0,16.0,2.0,512.0,2.0,128.0,776.5,8.192,784.692,1.007687328,156.1061498624
1.0,8.0,1.0,16.0,1.0,32.0,92.25,0.0,92.25,1.6213063920000002,19.7470451136
8.0,1.0,4.0,16.0,4.0,32.0,105.0,2.5600000000000005,107.56,1.235444664,21.9883557312
16.0,16.0,1.0,256.0,1.0,16.0,516.25,0.0,516.25,1.045951048,104.0867608384
32.0,2.0,2.0,512.0,8.0,128.0,794.0,5.376,799.376,1.118916728,159.6951333824
16.0,16.0,4.0,256.0,2.0,16.0,528.5,32.768,561.268,1.019810344,106.5158482752
16.0,16.0,8.0,128.0,2.0,512.0,416.5,0.512,417.012,1.006553736,84.10524298880001
1.0,1.0,1.0,16.0,1.0,64.0,36.25,0.0,36.25,1.9325687679999999,8.7960550144
2.0,2.0,2.0,512.0,2.0,16.0,552.5,36.864000000000004,589.364,1.200933936,111.4607471488
2.0,4.0,2.0,8.0,2.0,128.0,64.5,0.8320000000000001,65.332,1.202551928,13.8620415424
1.0,1.0,1.0,1024.0,1.0,64.0,1044.25,0.0,1044.25,1.466334368,210.0230674944
16.0,16.0,2.0,64.0,2.0,16.0,328.5,36.864000000000004,365.36400000000003,1.223374928,66.6786999424
1.0,1.0,4.0,16.0,4.0,32.0,49.0,0.768,49.768,1.726012688,11.180810150400001
2.0,32.0,2.0,512.0,8.0,128.0,794.0,5.376,799.376,1.022891064,159.61831285120002
32.0,4.0,2.0,512.0,2.0,16.0,808.5,69.632,878.1320000000001,1.03649284,162.529194272
16.0,16.0,2.0,128.0,1.0,16.0,392.25,32.768,425.01800000000003,1.140038128,79.3620305024
2.0,32.0,8.0,512.0,8.0,128.0,818.0,2.112,820.112,1.028362688,164.42269015040003
16.0,16.0,1.0,512.0,8.0,16.0,774.0,8.192,782.192,1.029846888,155.6238775104
32.0,4.0,8.0,512.0,8.0,128.0,834.0,2.176,836.176,1.006392056,167.6051136448
1.0,1.0,4.0,1024.0,1.0,32.0,1056.25,0.512,1056.762,1.542007728,212.4836061824
16.0,16.0,1.0,512.0,4.0,16.0,773.0,16.384,789.384,1.029848008,155.42387840640004
16.0,16.0,4.0,512.0,1.0,16.0,784.25,16.384,800.634,1.020580904,157.66646472320002
16.0,16.0,2.0,64.0,8.0,16.0,330.0,33.792,363.79200000000003,1.213774288,66.9710194304
1.0,8.0,4.0,128.0,1.0,32.0,216.25,2.3040000000000003,218.554,1.566336408,44.5030691264
4.0,4.0,2.0,8.0,2.0,16.0,80.5,8.704,89.20400000000001,1.4518166479999999,17.2614533184
16.0,16.0,2.0,64.0,1.0,16.0,328.25,32.768,361.01800000000003,1.235614928,66.63849194240001
2.0,2.0,8.0,8.0,8.0,128.0,74.0,0.14400000000000002,74.144,1.134514776,15.7076118208
32.0,2.0,8.0,512.0,8.0,16.0,818.0,16.896,834.896,1.02791808,164.42233446400002
16.0,16.0,2.0,128.0,8.0,512.0,394.0,1.088,395.088,1.014141584,79.61131326720002
16.0,16.0,1.0,256.0,8.0,16.0,518.0,4.096,522.096,1.030643688,104.42451495040001
2.0,2.0,8.0,512.0,8.0,16.0,578.0,9.216000000000001,587.216,1.21914028,116.57531222400002
16.0,16.0,2.0,128.0,2.0,512.0,392.5,1.28,393.78,1.015160888,79.3121287104
4.0,2.0,8.0,512.0,8.0,128.0,594.0,1.216,595.216,1.030143704,119.62411496320001
4.0,32.0,8.0,512.0,2.0,16.0,832.5,41.984,874.484,1.020919544,167.3167356352
16.0,16.0,8.0,512.0,8.0,512.0,802.0,0.512,802.512,1.00096964,161.200775712
1.0,8.0,1.0,128.0,1.0,32.0,204.25,0.0,204.25,1.389389752,41.961511801600004
4.0,2.0,8.0,8.0,8.0,128.0,90.0,0.20800000000000002,90.208,1.08632552,18.869060416
2.0,2.0,2.0,512.0,8.0,16.0,554.0,12.288,566.288,1.200652816,111.76052225280002
16.0,16.0,1.0,1024.0,1.0,16.0,1284.25,0.0,1284.25,1.030380968,257.6743047744
2.0,4.0,8.0,512.0,2.0,16.0,592.5,34.304,626.804,1.215665544,119.4725324352
8.0,128.0,4.0,1024.0,4.0,32.0,2129.0,51.2,2180.2,1.004554168,426.60364333440003
16.0,16.0,2.0,128.0,2.0,128.0,392.5,5.12,397.62,1.018987464,79.3151899712
16.0,16.0,1.0,64.0,8.0,16.0,326.0,1.024,327.024,1.222092648,66.1776741184
1.0,8.0,1.0,128.0,4.0,32.0,205.0,2.048,207.048,1.344271672,42.0754173376
8.0,128.0,1.0,1024.0,1.0,32.0,2116.25,0.0,2116.25,1.007469328,424.0559754624
16.0,16.0,2.0,512.0,8.0,128.0,778.0,5.12,783.12,1.00742144,156.40593715200004
16.0,16.0,2.0,256.0,4.0,16.0,521.0,40.96,561.96,1.020684528,105.0165476224
128.0,8.0,4.0,1024.0,4.0,32.0,2129.0,51.2,2180.2,1.01080304,426.608642432
4.0,4.0,8.0,512.0,2.0,128.0,608.5,4.352,612.852,1.007095624,122.5056764992
16.0,16.0,2.0,256.0,1.0,16.0,520.25,32.768,553.018,1.031312368,104.87504989440001
1.0,8.0,4.0,16.0,1.0,64.0,104.25,1.1520000000000001,105.402,1.388852312,21.961081849600003
16.0,16.0,8.0,512.0,2.0,512.0,800.5,1.28,801.78,1.001253048,160.9010024384
1.0,1.0,1.0,4.0,4.0,32.0,25.0,0.064,25.064,3.070060448,7.4560483584
32.0,2.0,8.0,512.0,2.0,128.0,816.5,5.184,821.684,1.029734672,164.12378773760003
4.0,4.0,8.0,512.0,8.0,16.0,610.0,10.24,620.24,1.026154968,122.8209239744
16.0,16.0,2.0,256.0,8.0,16.0,522.0,36.864000000000004,558.864,1.020383888,105.21630711040001
16.0,16.0,8.0,512.0,8.0,128.0,802.0,2.048,804.048,1.002655424,161.2021243392
4.0,4.0,2.0,8.0,2.0,128.0,80.5,1.088,81.588,1.155639312,17.024511449600002
32.0,32.0,8.0,512.0,8.0,128.0,1058.0,3.072,1061.072,1.002557904,212.4020463232
8.0,8.0,1.0,1024.0,1.0,32.0,1156.25,0.0,1156.25,1.032951408,232.0763611264
16.0,16.0,1.0,512.0,1.0,16.0,772.25,0.0,772.25,1.035037768,155.27803021440002
4.0,2.0,2.0,512.0,8.0,128.0,570.0,1.792,571.792,1.119397456,114.8955179648
8.0,1.0,1.0,128.0,4.0,32.0,205.0,2.048,207.048,1.298451544,42.0387612352
8.0,8.0,4.0,16.0,1.0,32.0,160.25,4.096,164.346,1.1852352640000001,32.9981882112
1.0,1.0,1.0,1024.0,4.0,64.0,1045.0,8.192,1053.192,1.466316288,210.1730530304
8.0,8.0,4.0,128.0,1.0,32.0,272.25,4.096,276.346,1.085510304,55.318408243200004
4.0,2.0,8.0,8.0,2.0,16.0,88.5,2.048,90.548,1.417496904,18.8339975232
1.0,1.0,1.0,128.0,1.0,64.0,148.25,0.0,148.25,1.5505302159999999,30.890424172800003
16.0,16.0,1.0,64.0,1.0,16.0,324.25,0.0,324.25,1.261961448,65.8595691584
2.0,4.0,2.0,512.0,8.0,128.0,570.0,1.792,571.792,1.07257884,114.858063072
16.0,16.0,1.0,256.0,4.0,16.0,517.0,8.192,525.192,1.032250408,104.2258003264
1.0,128.0,1.0,1024.0,1.0,64.0,2060.25,0.0,2060.25,1.151702728,412.9713621824
1.0,8.0,1.0,128.0,4.0,64.0,205.0,1.024,206.024,1.209995904,41.9679967232
16.0,16.0,4.0,64.0,4.0,16.0,337.0,18.432000000000002,355.432,1.223870344,68.37909627520001
8.0,1.0,1.0,16.0,4.0,32.0,93.0,0.256,93.256,1.423205944,19.738564755200002
4.0,2.0,2.0,8.0,8.0,128.0,66.0,0.784,66.784,1.176919952,14.1415359616
1.0,1.0,1.0,16.0,4.0,64.0,37.0,0.128,37.128,1.564662528,8.6517300224
1.0,8.0,4.0,128.0,4.0,32.0,217.0,4.352,221.352,1.5338256879999999,44.6270605504
1.0,8.0,1.0,1024.0,1.0,64.0,1100.25,0.0,1100.25,1.183580864,220.99686469120002
1.0,8.0,1.0,1024.0,4.0,32.0,1101.0,16.384,1117.384,1.295752152,221.2366017216
32.0,2.0,2.0,512.0,8.0,16.0,794.0,43.008,837.008,1.054741248,159.64379299840002
16.0,16.0,8.0,64.0,8.0,128.0,354.0,1.1520000000000001,355.152,1.031129944,71.6249039552
1.0,8.0,4.0,16.0,4.0,32.0,105.0,2.5600000000000005,107.56,1.672476888,22.3379815104
2.0,2.0,8.0,512.0,2.0,16.0,576.5,33.792,610.292,1.21942124,116.27553699200001
1.0,8.0,1.0,1024.0,1.0,32.0,1100.25,0.0,1100.25,1.295776152,221.0866209216
32.0,32.0,2.0,512.0,8.0,128.0,1034.0,9.216000000000001,1043.216,1.003063672,207.60245093760003
2.0,4.0,2.0,8.0,2.0,16.0,64.5,6.656000000000001,71.156,1.6288783279999999,14.203102662400001
